10000 481 321
112 104 5000 2
80 255 5000 3
212 10 3569 4
175 65 5000 4
87 235 5000 1
278 295 5000 3
112 232 5000 4
197 245 4618 0
306 318 5000 3
436 280 5000 3
347 285 5000 4
260 94 5000 1
315 319 5000 5
0 204 5000 4
321 195 5000 1
219 133 5000 3
454 224 5000 0
143 32 1368 1
158 194 5000 4
166 217 5000 2
62 30 97 3
243 236 5000 1
456 50 5000 5
285 11 3856 4
404 204 5000 2
285 71 5000 4
38 105 5000 4
357 216 5000 1
254 275 5000 4
219 310 5000 3
439 79 1373 3
15 215 5000 2
159 112 5000 5
427 257 265 2
443 212 5000 0
120 64 5000 4
393 82 5000 1
395 63 5000 0
75 2 513 2
304 185 5000 3
79 105 3981 5
424 220 5000 3
290 23 5000 4
472 276 5000 4
471 18 5000 2
475 135 62 5
97 128 5000 0
306 70 5000 3
151 205 5000 0
187 136 5000 0
64 9 1308 0
238 98 5000 0
440 213 2053 2
57 283 5000 4
40 218 5000 3
434 7 2884 2
279 63 5000 3
75 148 5000 3
388 162 3365 4
432 220 2395 2
410 319 5000 3
429 41 4648 0
133 166 5000 1
423 217 5000 1
96 142 5000 1
226 197 5000 5
206 141 5000 5
329 103 5000 1
176 287 5000 3
416 100 5000 3
398 216 5000 2
34 138 45 2
358 200 1896 5
30 103 281 5
339 119 5000 5
320 247 5000 1
407 211 5000 0
191 127 5000 1
315 1 690 2
52 96 5000 0
343 224 5000 5
409 113 4772 4
368 54 5000 0
194 161 5000 0
217 157 5000 0
477 43 5000 5
268 47 4439 2
454 30 3693 2
33 44 5000 0
443 285 1419 5
398 231 5000 0
78 106 571 5
268 111 5000 1
342 95 5000 5
275 199 5000 4
98 92 3849 2
104 173 5000 4
230 92 5000 3
255 172 5000 0
373 17 5000 0
451 214 4810 3
339 101 5000 4
203 178 5000 5
268 237 489 2
142 121 5000 3
47 147 5000 3
423 54 4015 3
416 309 159 2
420 148 5000 2
50 264 5000 4
243 130 5000 2
412 266 5000 0
169 277 5000 5
139 23 5000 4
337 226 5000 1
376 104 5000 2
212 192 5000 5
31 194 5000 0
169 270 5000 3
20 16 4874 5
258 152 5000 3
319 132 5000 1
267 86 5000 5
166 292 2386 2
191 300 5000 4
265 290 5000 4
308 99 5000 5
81 218 5000 2
47 89 5000 4
389 190 647 0
154 178 5000 3
138 206 5000 4
426 127 5000 3
113 97 5000 0
332 213 5000 2
366 155 5000 0
438 165 5000 4
250 143 5000 1
75 239 450 1
102 106 5000 4
118 26 640 3
366 5 2251 5
126 250 5000 5
386 193 1367 5
154 21 2015 5
75 148 5000 1
37 43 5000 5
385 46 5000 3
302 192 5000 5
382 185 5000 4
168 286 5000 3
46 212 5000 2
273 158 5000 3
233 195 5000 4
67 243 5000 1
393 241 5000 0
293 157 5000 3
338 313 5000 3
438 235 5000 3
344 114 5000 0
374 53 5000 1
203 113 5000 1
288 159 222 1
80 284 5000 0
8 273 5000 3
246 160 5000 3
54 247 5000 4
158 18 3550 3
121 281 5000 2
104 184 5000 2
50 68 1674 1
85 158 5000 4
263 196 3643 3
459 48 549 0
426 277 4811 4
22 31 2341 4
167 206 5000 3
32 218 2579 1
267 132 5000 4
183 75 5000 5
41 318 5000 4
292 242 5000 1
441 68 4390 4
154 212 5000 4
274 213 5000 5
242 150 5000 0
438 208 18 3
340 128 5000 5
196 247 5000 0
212 193 5000 2
241 157 5000 4
434 77 5000 3
210 73 5000 5
268 12 4060 4
313 48 5000 2
7 254 5000 5
396 200 4449 5
341 261 5000 4
163 95 5000 4
10 269 4873 3
73 98 905 1
451 251 2723 4
60 261 5000 5
437 272 1277 2
104 296 5000 5
73 2 924 5
477 304 5000 3
258 67 5000 4
322 7 2810 4
178 184 5000 0
84 160 5000 4
316 284 5000 0
207 203 5000 3
170 157 5000 4
234 70 5000 2
452 47 3123 0
322 123 5000 3
412 32 2439 5
427 66 3379 1
64 177 5000 4
417 124 5000 2
409 130 5000 3
201 195 5000 0
477 193 5000 4
283 301 5000 4
89 197 5000 5
158 295 5000 1
166 304 5000 1
365 87 5000 4
90 179 5000 0
142 145 5000 3
351 8 3121 2
309 44 5000 0
240 171 5000 1
95 203 5000 3
187 44 665 5
174 98 5000 4
50 77 968 4
317 181 5000 5
22 240 5000 5
361 237 5000 0
114 10 3511 5
138 278 5000 1
294 309 5000 4
178 167 5000 1
23 3 1287 0
309 58 4901 0
182 288 911 5
162 0 152 0
6 28 5000 2
157 293 5000 2
432 19 5000 3
403 28 5000 3
5 79 5000 4
204 171 5000 0
441 34 2877 4
200 116 5000 2
226 242 5000 4
334 55 5000 0
349 147 5000 1
135 57 5000 2
176 91 5000 0
97 187 5000 1
121 130 5000 4
368 216 5000 5
342 206 5000 4
235 146 5000 1
342 205 5000 5
308 93 5000 0
107 112 5000 0
234 305 5000 5
176 24 5000 4
232 129 5000 2
257 127 5000 2
74 80 5000 2
42 153 5000 0
195 104 5000 2
440 269 5000 1
479 241 215 0
179 282 5000 0
72 297 40 0
335 172 5000 1
380 98 5000 5
20 248 5000 4
243 284 5000 5
176 130 5000 4
128 263 5000 1
41 136 1341 4
2 308 4765 2
162 311 5000 5
260 307 2202 2
426 227 5000 1
466 213 4928 4
416 242 5000 3
211 179 591 4
74 275 1500 2
462 301 5000 3
27 32 5000 5
133 0 129 1
245 138 5000 1
255 155 5000 1
180 320 4592 1
428 54 5000 1
278 249 5000 0
66 34 3802 1
88 203 5000 2
439 249 2291 1
422 38 1854 5
8 67 5000 4
368 48 5000 0
96 298 5000 1
324 237 5000 2
245 141 5000 3
161 62 5000 4
388 205 5000 4
250 192 5000 1
364 266 5000 5
107 214 5000 4
210 126 5000 1
143 67 5000 5
413 25 778 2
200 5 2136 3
86 32 5000 4
65 9 512 2
219 271 1053 2
325 271 5000 0
153 204 5000 2
275 183 486 5
57 143 5000 2
376 56 5000 5
463 260 560 0
252 118 4308 5
132 243 5000 1
293 215 5000 4
71 46 5000 0
240 157 5000 5
306 243 5000 4
289 105 5000 2
112 269 5000 2
222 103 5000 1
388 231 5000 2
472 179 5000 5
370 93 5000 4
288 202 2390 2
346 127 5000 2
448 246 2533 4
95 245 5000 2
358 188 5000 4
285 217 5000 0
132 25 1320 2
28 57 5000 5
169 33 5000 0
377 150 5000 3
219 276 5000 1
18 72 482 3
275 238 3790 5
440 119 5000 2
233 55 5000 3
445 16 5000 0
67 144 5000 4
4 48 248 1
153 236 5000 0
207 128 5000 4
466 271 3691 1
127 285 5000 2
146 37 1812 1
406 241 5000 1
471 253 3882 5
126 157 5000 0
309 286 5000 0
373 121 5000 2
69 213 5000 5
21 41 743 1
455 12 1807 1
131 185 5000 5
214 182 5000 2
278 279 5000 4
314 129 5000 3
142 244 5000 1
46 79 555 1
23 190 5000 4
298 187 5000 4
314 62 5000 0
130 13 1304 4
7 36 1794 2
463 305 5000 5
34 224 5000 0
373 265 5000 1
272 199 4701 1
89 20 1728 5
101 308 5000 2
61 256 5000 1
45 60 2364 4
379 90 5000 4
106 141 5000 3
162 151 5000 1
287 275 5000 0
183 46 1021 0
414 35 5000 3
200 205 5000 0
270 91 5000 5
26 61 2042 3
111 136 5000 1
28 305 5000 0
45 231 5000 4
182 296 5000 0
454 8 3186 0
393 81 5000 1
159 231 5000 5
434 61 2572 2
447 2 1241 2
417 142 5000 4
341 287 5000 3
96 241 5000 5
422 299 1059 0
61 5 2042 2
208 200 3629 4
323 13 4285 4
454 122 260 3
295 207 259 4
287 70 5000 5
201 3 1428 0
477 126 5000 4
114 67 3014 4
342 8 3118 2
324 273 5000 2
120 177 5000 0
479 210 5000 2
287 84 5000 2
77 3 523 1
229 216 5000 5
362 40 5000 0
340 3 353 4
165 230 5000 4
392 168 5000 4
254 96 5000 3
413 110 5000 3
250 20 5000 5
350 188 5000 0
424 104 5000 0
57 267 5000 1
300 66 5000 0
48 81 5000 1
28 95 5000 0
171 234 5000 3
181 72 5000 5
458 273 1037 3
340 296 5000 1
245 204 5000 3
90 169 5000 4
44 100 655 3
415 56 765 0
226 280 5000 5
75 164 5000 2
437 300 2157 3
118 60 5000 3
91 20 2379 4
371 111 5000 1
9 121 5000 5
417 168 5000 0
157 117 5000 0
305 2 1121 4
338 316 5000 5
356 127 5000 2
2 158 5000 0
230 84 5000 2
422 132 4290 0
253 56 5000 0
131 316 5000 4
196 216 5000 2
391 265 5000 5
363 75 5000 1
37 34 5000 4
140 136 5000 3
153 103 5000 1
439 184 1855 0
270 62 5000 5
243 272 5000 2
185 282 5000 0
202 52 5000 5
474 266 4091 1
337 210 5000 1
458 215 5000 0
218 136 5000 1
412 217 5000 4
29 173 1163 5
439 129 5000 0
461 261 3418 5
17 219 5000 1
68 118 4165 4
59 9 1819 2
194 136 5000 3
217 309 215 4
317 148 5000 1
400 315 453 2
243 47 1458 0
52 71 2959 1
439 277 5000 2
233 147 5000 3
119 306 4483 1
190 102 5000 4
422 173 5000 4
165 192 5000 5
138 224 5000 3
420 277 647 3
122 213 5000 2
272 299 689 5
252 49 5000 4
326 139 5000 1
473 102 903 2
68 205 5000 5
436 80 5000 0
424 312 5000 4
61 60 5000 3
246 74 5000 3
214 130 5000 0
119 82 2442 2
271 281 5000 4
113 121 5000 1
203 246 5000 3
476 115 1168 2
79 78 5000 1
4 251 2719 5
358 109 3888 3
366 87 5000 2
298 294 5000 0
155 290 5000 3
223 289 5000 2
184 197 5000 2
32 306 5000 2
403 132 2572 4
403 311 4768 5
433 210 5000 2
265 34 5000 1
461 203 5000 1
387 84 5000 2
341 268 5000 5
469 5 2327 2
253 215 5000 1
32 79 5000 3
353 152 5000 4
324 49 5000 5
225 265 5000 2
48 45 1728 5
74 38 4424 3
286 148 5000 1
140 255 5000 3
475 169 5000 0
310 102 5000 0
242 314 2871 4
72 289 1762 0
79 236 5000 1
237 300 5000 4
259 147 5000 1
199 178 5000 3
157 239 5000 3
177 16 656 1
154 52 5000 2
204 190 5000 2
468 125 5000 2
152 199 5000 0
174 4 96 0
273 204 3481 3
65 14 4380 5
412 47 2761 2
56 79 5000 3
125 148 5000 3
15 231 5000 1
185 158 5000 5
37 113 4891 0
213 24 2094 0
225 110 5000 3
351 41 5000 2
48 73 1114 3
410 6 2572 1
152 316 5000 5
450 22 5000 4
346 14 1039 0
144 89 5000 4
246 116 5000 0
87 309 2049 1
322 213 5000 0
358 215 5000 3
334 228 5000 1
75 51 1727 2
303 68 5000 2
299 122 5000 5
247 69 5000 0
236 105 5000 0
185 134 5000 5
345 201 5000 5
85 274 5000 2
277 29 3000 1
440 259 510 4
340 229 5000 0
253 242 5000 3
201 170 5000 1
81 130 900 0
311 318 5000 2
438 221 1916 0
361 91 5000 2
33 233 5000 4
238 145 5000 4
266 179 2121 3
277 169 4430 0
34 171 5000 5
93 163 5000 5
201 298 5000 3
378 143 5000 2
303 67 5000 0
251 3 1463 2
86 300 5000 4
147 55 672 4
434 175 5000 3
368 205 4740 4
340 295 5000 1
166 99 5000 0
256 10 3554 3
219 74 5000 3
448 302 5000 5
363 220 5000 2
355 44 5000 0
212 236 5000 3
6 175 2122 3
247 5 2164 2
68 238 5000 5
116 143 5000 4
303 260 5000 5
344 57 5000 1
411 294 3368 2
97 180 5000 4
217 62 5000 1
170 91 5000 0
250 257 5000 0
269 48 5000 5
315 113 5000 2
55 22 5000 2
306 284 5000 2
377 184 5000 3
476 260 1040 0
347 221 5000 0
353 52 5000 2
360 301 5000 3
233 129 5000 0
167 257 5000 5
164 280 5000 1
141 60 5000 5
425 186 5000 1
455 141 466 2
369 49 5000 0
145 253 5000 1
308 138 5000 4
437 117 245 4
423 304 5000 5
306 173 5000 0
465 163 5000 5
347 20 1539 0
391 176 5000 4
72 58 5000 3
305 234 5000 0
131 273 5000 2
453 304 5000 4
195 214 5000 2
415 221 5000 1
110 197 5000 3
69 132 2002 5
424 19 5000 1
378 59 5000 2
143 244 5000 2
310 114 5000 5
392 248 5000 3
37 308 5000 0
255 200 5000 5
391 253 5000 4
328 25 5000 0
336 287 5000 5
44 209 5000 3
5 172 338 3
408 15 374 0
171 233 5000 2
148 42 40 5
318 225 5000 4
22 141 5000 5
306 194 5000 1
372 142 5000 0
440 160 4064 1
126 310 5000 0
282 141 5000 2
195 316 663 0
382 0 299 1
14 146 5000 0
96 171 5000 2
469 222 4046 1
400 218 5000 1
383 90 5000 0
308 236 5000 2
156 189 5000 3
363 178 5000 0
476 315 5000 5
266 237 747 2
57 131 5000 0
179 46 5000 2
155 237 1020 3
477 87 3591 1
289 213 4637 5
333 23 4767 4
459 78 5000 4
235 228 5000 2
152 39 4179 4
66 4 484 5
460 34 5000 4
3 23 3740 5
315 230 5000 2
107 83 5000 4
438 86 2115 1
386 290 2580 4
288 199 3030 1
128 183 5000 2
369 25 5000 4
462 201 5000 4
41 179 5000 5
265 164 5000 2
264 165 5000 0
15 148 5000 5
222 313 5000 1
69 179 5000 3
40 115 5000 2
173 271 5000 1
324 98 5000 2
367 269 5000 5
47 97 1327 4
421 79 5000 3
129 259 5000 4
303 94 5000 3
78 55 269 4
363 317 5000 2
257 66 5000 3
277 55 5000 5
213 311 5000 1
448 124 266 1
439 134 5000 0
424 171 5000 1
193 19 2159 2
195 191 5000 2
311 244 5000 0
201 223 3242 1
128 88 5000 0
112 172 5000 5
114 26 4005 3
476 230 705 5
142 299 5000 1
308 61 4180 0
34 8 2944 3
274 261 5000 1
108 64 5000 0
84 181 5000 1
33 178 5000 0
288 121 5000 5
418 22 5000 4
160 38 5000 0
115 198 5000 0
271 266 5000 1
326 121 5000 0
194 56 5000 4
471 94 5000 5
281 37 5000 0
227 306 5000 2
288 229 5000 0
187 227 5000 0
228 134 5000 0
224 275 5000 5
298 284 5000 3
154 38 5000 5
412 130 5000 3
37 189 4997 2
478 268 5000 5
465 316 5000 0
229 291 5000 0
368 88 5000 0
340 298 5000 4
231 111 5000 0
195 274 704 4
140 173 5000 3
16 51 5000 3
361 84 5000 4
400 112 5000 4
252 305 2862 2
408 45 5000 3
311 320 1023 2
230 38 4955 4
236 281 5000 4
74 79 5000 4
115 125 5000 3
55 224 5000 1
381 282 5000 5
210 185 5000 0
358 247 5000 0
321 308 5000 0
360 95 5000 1
458 42 5000 1
20 195 5000 5
353 54 5000 4
246 213 5000 2
431 133 2355 4
400 84 5000 2
188 47 5000 2
362 74 5000 4
330 159 5000 0
60 163 5000 4
399 25 5000 2
156 302 5000 5
466 315 1276 3
44 284 5000 0
341 128 5000 1
208 302 5000 5
105 135 5000 5
49 239 5000 5
103 298 4440 2
243 47 1458 5
288 121 5000 5
315 80 5000 3
80 158 5000 1
52 188 5000 4
151 86 5000 3
425 214 5000 1
370 157 5000 3
62 50 4671 4
31 7 2644 1
369 285 5000 4
378 222 5000 0
168 117 5000 0
381 88 5000 1
159 81 5000 4
196 13 19 5
183 117 5000 5
100 260 5000 2
226 57 5000 5
55 275 5000 4
54 41 3985 5
2 114 2058 3
117 276 5000 4
123 199 5000 0
252 218 5000 5
102 188 5000 4
432 182 5000 0
463 164 5000 2
24 282 5000 2
400 66 5000 5
164 231 5000 5
358 259 5000 3
149 204 5000 3
445 83 5000 5
286 162 5000 1
168 61 5000 3
199 103 5000 4
397 175 5000 5
305 298 5000 2
259 143 5000 2
77 296 3489 1
209 13 4234 3
419 0 396 1
98 29 2371 4
422 305 5000 2
95 20 5000 1
329 84 5000 2
388 156 5000 3
414 47 2706 0
287 178 2679 3
398 26 652 2
148 152 5000 5
61 121 3113 1
44 27 2048 5
452 55 5000 5
412 139 5000 2
387 125 5000 2
248 143 5000 5
433 42 2575 2
144 63 5000 1
436 7 2886 2
15 64 5000 5
360 232 5000 4
480 6 2624 1
152 26 5000 2
193 91 5000 5
422 21 4328 0
230 44 5000 3
31 111 1085 0
314 22 1806 4
204 292 5000 4
174 129 5000 1
23 115 938 1
467 245 4296 5
77 300 5000 2
476 127 5000 4
1 288 5000 0
99 316 5000 5
58 5 2039 5
322 279 5000 0
66 257 5000 3
46 301 5000 3
163 91 5000 0
305 80 5000 3
174 125 5000 1
338 176 5000 2
72 131 2482 2
189 153 5000 0
366 118 5000 0
451 67 3354 2
364 309 5000 1
4 50 5000 3
245 289 5000 0
82 31 939 4
405 56 5000 1
110 91 4919 2
317 290 5000 3
140 288 5000 4
335 72 5000 0
80 125 5000 1
95 179 5000 0
107 78 3590 2
246 256 5000 0
308 247 5000 4
84 146 269 2
72 165 4576 5
395 149 5000 3
372 194 3239 5
65 15 3284 3
441 195 5000 4
267 130 5000 4
315 201 1350 5
68 14 4400 0
364 229 5000 3
383 135 5000 3
95 27 1314 2
343 195 5000 4
42 113 5000 1
383 70 5000 5
286 212 5000 3
61 299 5000 3
240 227 5000 4
264 70 5000 0
223 298 5000 2
480 48 5000 1
197 11 456 1
284 233 5000 5
222 75 5000 4
289 192 5000 2
467 136 5000 4
58 217 5000 4
445 67 2078 5
257 143 5000 0
143 164 5000 3
206 43 1769 4
383 33 5000 2
386 213 1378 5
193 86 5000 4
1 281 265 3
361 170 5000 2
324 206 5000 1
254 273 5000 3
54 55 5000 2
118 209 5000 2
447 164 5000 3
232 285 5000 4
454 211 50 3
355 38 5000 2
25 241 5000 4
438 191 237 1
187 89 5000 5
411 116 5000 5
217 2 1046 4
468 147 2815 2
282 254 5000 4
432 3 1608 5
34 239 5000 2
87 202 5000 0
204 73 5000 1
420 129 2667 4
131 128 5000 2
84 80 5000 2
129 29 3323 5
78 204 5000 4
388 184 1446 0
267 288 5000 4
14 28 1872 2
460 92 4917 5
393 86 5000 0
107 237 5000 1
350 153 5000 4
44 52 4496 1
327 216 5000 3
123 196 5000 3
55 23 1456 1
73 98 905 0
18 21 3408 1
389 148 5000 4
430 127 1357 4
278 281 5000 0
85 101 5000 4
91 126 406 4
361 207 5000 3
215 189 5000 0
110 59 5000 4
94 214 5000 2
99 210 5000 5
187 144 5000 2
449 235 746 5
39 221 5000 2
333 267 5000 1
339 180 5000 1
81 133 2926 5
251 46 5000 3
444 299 61 3
251 92 5000 5
13 38 5000 5
208 191 5000 3
319 234 5000 4
127 262 5000 4
394 209 5000 4
114 49 5000 5
17 181 5000 1
207 186 5000 2
40 100 3488 3
436 192 5000 1
9 243 5000 1
420 197 5000 3
208 30 5000 3
319 103 5000 4
195 12 3501 4
369 265 5000 1
91 150 5000 4
218 154 5000 3
474 271 957 3
242 8 2068 4
397 7 937 2
83 118 5000 5
475 169 5000 4
376 199 5000 1
108 47 5000 4
73 210 5000 4
256 257 5000 4
25 67 2064 1
156 276 5000 2
88 61 5000 5
133 239 5000 1
260 259 5000 2
12 122 4957 1
136 312 5000 1
169 193 5000 0
10 173 489 4
282 53 3085 2
141 152 5000 3
302 291 5000 4
405 90 3130 0
106 284 5000 4
328 45 1376 1
459 231 5000 3
143 278 5000 4
476 208 5000 0
424 159 5000 0
146 122 5000 0
292 19 2577 1
164 120 5000 1
111 43 1038 3
307 121 5000 2
400 22 1133 0
167 101 5000 5
240 142 5000 1
477 285 4276 5
123 317 5000 4
2 147 1053 5
233 52 5000 3
340 1 19 2
300 100 5000 5
86 79 5000 3
214 11 2235 0
241 280 5000 2
311 27 5000 1
58 194 5000 3
391 151 5000 1
87 125 5000 1
0 215 5000 4
109 65 5000 1
357 35 5000 0
200 87 5000 1
265 163 5000 0
86 232 2877 0
277 232 5000 3
397 62 5000 1
370 158 5000 0
322 228 5000 2
303 112 5000 4
315 263 5000 1
227 32 2651 0
358 277 5000 1
170 98 5000 0
173 62 5000 3
140 13 2968 3
5 57 274 5
1 260 5000 3
436 308 5000 4
160 263 5000 3
44 115 4723 4
437 173 97 5
361 195 3483 3
344 277 5000 5
432 267 914 3
30 307 5000 3
371 277 5000 1
366 52 5000 0
7 279 2518 0
438 178 5000 0
113 238 5000 4
419 163 5000 3
473 273 4206 5
375 225 5000 4
76 129 5000 4
362 93 5000 1
30 200 5000 5
185 40 44 2
108 30 1876 1
127 227 5000 4
266 25 5000 5
399 151 635 0
184 267 249 4
288 306 5000 1
309 299 5000 2
133 139 5000 5
300 151 5000 2
234 33 5000 2
330 161 5000 3
354 105 5000 5
473 141 2721 4
322 22 1875 4
425 265 5000 3
64 92 5000 3
472 74 3721 1
328 237 5000 5
2 37 5000 0
55 194 5000 4
303 138 5000 1
80 243 752 2
464 295 4089 2
15 0 16 5
62 8 524 0
94 67 2034 2
295 307 5000 0
337 205 5000 5
1 195 5000 4
156 217 5000 1
26 173 1071 5
376 16 5000 4
425 239 5000 3
81 44 5000 0
99 241 5000 2
7 105 5000 2
208 67 5000 2
432 189 5000 2
434 203 2726 4
54 235 5000 1
408 42 3295 3
147 314 5000 4
352 230 5000 3
310 226 5000 5
270 114 5000 0
148 33 5000 5
459 29 5000 1
218 303 3480 3
60 157 5000 3
106 283 5000 5
48 63 4902 2
311 147 5000 0
364 174 5000 3
335 61 2579 5
146 288 5000 1
148 121 5000 2
42 68 249 3
30 82 527 0
191 238 5000 4
328 179 5000 2
362 68 5000 0
102 65 5000 5
402 124 5000 5
361 221 5000 5
18 55 5000 2
61 197 5000 0
300 265 5000 0
359 244 5000 4
270 20 4446 4
375 167 5000 3
79 115 388 5
339 49 5000 1
444 197 5000 4
38 253 5000 4
435 276 273 0
19 50 5000 5
336 4 1884 1
328 291 5000 3
407 74 5000 3
0 271 4245 3
77 67 3499 5
388 166 763 1
119 75 5000 4
399 210 5000 5
309 79 5000 1
410 102 5000 4
123 278 5000 3
73 133 5000 5
438 180 3631 0
89 12 894 1
205 293 44 3
30 249 5000 1
387 30 5000 1
99 291 5000 2
264 175 238 4
191 186 2098 1
404 171 5000 1
377 144 5000 0
8 201 5000 3
191 286 5000 0
93 231 5000 0
215 256 5000 3
215 197 5000 2
181 271 5000 2
85 262 5000 5
28 137 365 0
290 121 5000 2
71 151 5000 2
308 62 5000 5
64 278 5000 2
60 18 974 0
367 318 5000 1
92 281 5000 3
394 208 5000 1
432 311 5000 1
230 146 5000 1
328 162 5000 3
242 53 5000 1
140 228 5000 2
158 95 5000 5
279 243 5000 5
102 211 5000 4
179 247 5000 4
303 257 5000 0
369 277 5000 0
15 165 1503 3
147 57 2963 1
276 247 5000 2
340 308 5000 1
411 19 3619 0
229 164 5000 3
218 289 5000 1
312 4 1867 2
275 47 5000 5
175 287 5000 2
384 280 5000 5
440 131 4474 4
221 138 5000 4
227 14 832 5
151 163 5000 3
281 163 5000 5
462 63 2348 3
227 265 5000 4
368 186 1694 4
377 295 4498 1
114 6 6 2
419 263 5000 5
426 87 1378 4
198 314 5000 3
452 222 5000 0
461 259 5000 3
33 154 5000 3
398 7 2862 1
314 132 5000 3
175 67 5000 0
176 268 5000 0
168 132 5000 1
106 163 5000 2
345 270 5000 4
421 87 5000 2
250 147 5000 0
212 143 5000 4
268 119 5000 2
425 242 5000 1
250 134 5000 2
120 108 5000 4
229 201 5000 3
413 19 5000 4
77 4 551 0
65 115 3251 5
188 280 5000 5
46 143 5000 3
448 170 2778 1
437 139 5000 4
18 31 260 0
117 54 4179 4
426 189 5000 1
365 103 5000 2
278 181 960 4
416 136 5000 3
14 227 5000 3
21 251 5000 5
238 221 5000 4
344 49 5000 1
194 211 5000 4
80 200 5000 4
222 6 974 0
113 249 1459 5
300 155 5000 4
41 253 5000 4
141 60 5000 1
253 105 5000 2
292 10 3083 5
471 18 5000 5
94 299 5000 4
397 202 678 4
250 267 5000 1
157 45 5000 2
1 45 5000 2
329 107 5000 2
318 31 5000 2
269 233 5000 2
264 47 5000 4
20 44 2694 4
173 220 5000 3
344 49 5000 0
192 126 5000 3
343 34 5000 0
303 271 5000 5
76 255 5000 1
287 193 3783 0
366 73 5000 3
221 166 5000 3
444 70 922 4
170 143 5000 2
319 54 5000 1
235 93 5000 2
383 0 365 3
131 208 5000 4
295 119 5000 5
408 2 1211 5
127 196 4317 5
19 222 1458 1
351 156 5000 2
201 122 5000 0
246 238 5000 2
32 28 2051 3
325 96 5000 5
396 94 5000 4
106 200 5000 0
8 118 4003 5
35 117 2384 1
224 124 5000 3
203 64 5000 3
265 27 5000 0
422 220 5000 5
323 229 5000 5
117 242 5000 5
402 174 5000 2
123 6 2408 3
467 283 1297 4
468 197 2680 2
114 103 5000 3
341 156 5000 4
414 26 5000 5
469 98 4895 4
473 52 5000 4
398 170 5000 1
247 196 5000 3
415 140 5000 0
298 259 5000 3
460 67 5000 4
347 39 5000 5
457 57 4057 5
228 14 33 1
270 95 5000 0
193 255 5000 5
94 221 5000 5
57 283 5000 4
85 220 5000 1
377 70 5000 4
35 125 4089 5
197 225 5000 1
90 98 5000 4
95 165 5000 3
319 43 5000 5
277 107 5000 3
211 259 577 4
120 26 4250 5
309 128 5000 0
335 157 5000 2
11 176 5000 4
141 226 5000 3
282 93 5000 1
100 51 5000 1
252 5 2169 2
267 147 5000 0
170 38 1959 2
414 42 4428 0
24 184 641 2
269 75 5000 5
231 48 5000 4
477 138 5000 4
386 122 5000 5
291 7 2787 5
133 129 5000 4
86 88 1580 0
21 224 5000 3
72 220 5000 0
64 307 656 2
12 226 5000 5
200 254 5000 1
297 108 5000 4
16 44 2037 1
150 31 1771 0
51 270 5000 0
44 6 2367 3
70 17 640 4
459 40 5000 2
128 143 5000 1
423 64 3746 1
173 169 5000 2
156 177 5000 0
229 130 5000 2
369 69 5000 3
468 238 4635 3
180 234 5000 2
104 149 5000 1
322 314 5000 3
314 172 5000 3
283 172 5000 3
128 219 5000 0
122 298 5000 3
139 278 5000 0
273 27 5000 0
281 305 5000 3
105 257 5000 1
296 33 5000 1
327 270 5000 3
66 116 41 4
79 138 5000 3
163 96 5000 3
214 99 5000 2
467 157 5000 1
146 156 5000 0
395 5 2273 1
96 259 5000 1
242 319 5000 2
337 36 5000 5
207 202 5000 2
87 284 5000 1
135 0 77 1
480 155 5000 3
7 102 5000 5
43 231 5000 0
284 246 5000 4
351 164 5000 4
80 285 943 0
29 131 5000 3
233 277 3350 0
224 10 2161 2
232 280 4071 4
219 131 5000 5
86 300 5000 3
265 120 5000 2
43 58 1312 2
85 104 5000 5
46 22 5000 2
109 13 4195 1
413 224 5000 4
148 168 5000 4
32 191 5000 0
3 199 630 0
400 186 2043 3
339 29 5000 3
296 102 5000 5
289 299 5000 2
311 267 5000 0
462 69 1398 1
70 219 5000 2
27 177 3977 4
390 104 3061 3
435 176 2094 1
135 162 5000 3
237 131 5000 3
114 78 1679 4
7 7 1237 2
200 288 4618 3
75 248 5000 2
313 302 5000 1
352 209 986 5
447 298 972 5
109 281 1162 4
162 169 5000 3
323 274 5000 0
24 250 5000 4
439 302 5000 3
161 16 3739 1
83 38 5000 4
424 51 5000 0
354 261 5000 4
173 168 5000 2
173 151 5000 4
305 2 1121 3
270 23 5000 3
221 264 5000 4
111 7 2688 0
395 158 5000 3
69 220 5000 3
326 268 5000 4
160 149 5000 3
101 41 4924 2
436 124 4903 1
431 111 5000 5
37 143 778 2
301 207 5000 1
214 106 5000 4
241 193 5000 0
388 73 5000 0
202 177 5000 0
436 188 5000 4
478 95 5000 1
261 300 1040 0
463 56 4068 5
74 21 2488 1
242 14 3603 5
424 52 5000 2
293 106 5000 4
469 134 553 1
179 233 5000 2
233 234 5000 5
350 162 3988 3
140 226 5000 4
72 291 2709 1
77 140 5000 1
292 230 5000 2
159 26 1469 0
32 99 5000 4
253 134 5000 3
178 257 4453 0
286 181 2972 5
61 31 5000 1
98 87 1723 2
285 133 5000 3
342 50 5000 0
391 246 5000 4
52 48 525 2
49 219 5000 3
290 214 5000 0
124 259 5000 4
262 92 5000 4
27 215 5000 2
363 12 1549 2
148 271 5000 3
312 120 5000 4
237 234 5000 4
12 194 5000 2
413 61 5000 2
54 18 3281 4
190 56 5000 5
91 186 5000 4
210 315 2953 4
396 80 5000 3
231 272 5000 1
219 263 5000 3
37 238 5000 2
323 265 5000 2
219 5 2152 0
