10000 500 500
420 307 1155 1
295 320 37 3
13 179 1 2
1 248 1 4
71 326 1226 4
167 457 1064 5
193 466 1090 1
403 31 2 3
286 131 30 2
119 421 1247 4
304 466 1092 0
420 372 1343 2
157 123 37 2
174 122 1 5
488 342 1 3
171 322 37 0
209 495 1 5
450 19 1 4
11 322 1 4
233 408 5 3
162 422 2 5
371 275 2 5
126 238 37 0
111 352 2 0
441 463 1 3
347 261 2 1
57 496 1 3
98 43 37 5
294 1 1 5
436 140 1 2
272 340 37 1
61 309 1 5
239 440 37 2
149 64 1 2
21 109 1 4
300 405 2 0
432 415 1226 5
338 372 2 5
121 228 37 5
301 305 37 3
228 244 530 2
231 466 2 0
412 138 2 1
284 487 1 2
414 302 2 2
223 495 1 3
433 161 2 5
126 416 1247 1
365 239 37 1
145 351 32 0
478 471 1 5
65 467 1 5
162 220 37 0
23 310 1 3
22 63 1 5
12 279 1 5
373 476 1226 0
168 435 1350 4
300 441 2 0
319 133 530 3
64 459 1 3
212 423 37 5
430 195 2 5
270 357 2 4
438 419 1 5
400 228 37 2
367 248 2 4
119 76 234 5
129 285 2 4
149 42 116 0
400 354 1094 1
484 172 1 0
118 102 37 0
353 5 1 0
44 196 1 1
480 67 1 4
453 344 1 5
162 196 37 0
134 217 37 5
127 200 37 4
329 85 37 5
378 438 1226 3
205 232 37 2
59 42 1 2
474 77 1 2
394 348 2 4
84 30 2 4
409 400 1348 2
267 239 37 5
229 167 37 2
433 331 1248 3
170 265 2 1
424 314 1191 4
126 112 37 4
339 244 530 5
306 311 37 4
27 32 1 1
157 141 1 3
375 466 1226 4
45 214 1 0
457 153 1 0
95 292 2 4
68 105 2 4
299 196 37 2
151 274 2 2
426 115 2 5
202 163 1 3
403 243 1079 0
118 362 2 0
14 112 1 2
54 8 1 0
467 74 1 5
77 276 2 1
288 465 1092 3
318 281 2 1
9 366 1 0
242 341 37 4
372 425 1226 0
231 261 2 0
406 303 2 1
494 414 1 5
433 488 1 3
392 495 1 5
462 278 1 2
344 239 37 2
268 58 2 0
244 239 37 0
220 440 37 3
83 477 1247 5
258 120 37 3
379 60 2 4
379 372 2 4
352 300 37 4
442 110 1 3
122 296 3 2
135 302 37 1
59 33 1 1
449 363 1 2
470 36 1 2
47 165 1 5
440 262 1 2
476 446 1 3
254 96 37 0
64 460 1 2
465 442 1 4
318 91 37 0
494 22 1 3
494 118 1 4
251 79 580 2
317 151 2 1
199 134 37 4
345 471 2 5
74 121 2 2
326 305 37 4
345 203 37 0
134 150 1 4
115 363 2 4
315 217 37 4
131 10 1 2
128 8 1 0
323 111 37 5
138 112 1 5
81 132 36 2
419 170 2 1
54 431 1 1
195 126 37 2
354 333 37 2
115 19 1 1
331 354 943 0
220 382 2 1
343 363 2 5
19 264 1 1
223 85 37 1
15 415 1 2
136 155 1 0
69 78 2 0
444 477 1 2
253 439 37 5
165 229 37 2
389 314 37 1
428 220 2 4
77 150 2 3
423 406 1226 4
356 273 2 4
84 414 1247 3
424 496 1 2
0 71 1 5
3 197 1 3
13 328 1 3
456 16 1 4
432 420 1226 3
351 477 1364 3
103 309 37 5
139 269 2 3
249 57 2 1
464 32 1 5
141 463 1102 3
365 207 37 4
262 145 2 3
76 1 1 0
43 18 1 3
161 101 96 5
480 51 1 1
336 172 2 1
55 88 1 1
276 305 37 1
64 282 1 2
402 81 37 5
323 144 2 3
204 399 2 1
256 128 37 4
113 299 560 5
65 16 1 1
50 323 1 1
313 6 1 1
100 193 37 3
137 109 1 2
16 347 1 5
121 5 1 2
434 480 1 0
196 414 37 1
206 135 37 2
12 189 1 1
172 80 1 4
326 359 2 3
222 197 37 3
47 53 1 2
211 485 1 3
66 6 1 4
173 286 2 0
387 40 2 5
479 2 1 1
200 37 32 5
8 220 1 2
65 473 1 3
15 437 1 3
193 327 37 5
156 244 530 2
478 241 1 2
125 159 39 0
17 22 1 2
98 454 1247 1
425 271 2 3
267 11 1 5
147 330 37 2
138 417 1247 3
167 37 32 4
231 479 1 5
420 29 2 0
99 261 2 3
347 337 37 0
34 376 1 5
437 338 1 4
214 280 2 4
80 114 35 4
301 117 37 5
404 138 2 1
289 477 1095 2
97 126 37 5
499 333 1 3
187 207 37 5
251 258 2 3
105 249 2 1
147 62 1 2
204 28 2 5
28 141 1 4
26 6 1 5
287 181 2 0
316 413 37 5
462 254 1 4
390 224 37 1
383 382 1329 3
201 429 37 1
159 319 37 2
479 101 1 3
153 115 1 3
374 251 2 4
283 61 2 0
207 218 37 0
91 170 37 4
83 12 1 1
99 307 944 0
14 30 1 5
2 251 1 4
134 339 37 5
394 318 1073 2
265 306 37 2
437 370 1 5
328 274 2 0
330 286 2 3
87 375 1247 5
497 273 1 1
318 182 2 0
457 58 1 1
243 237 37 0
374 346 37 1
11 82 1 3
400 252 2 0
151 317 37 2
436 424 1 3
259 6 1 5
163 97 133 3
114 223 37 0
364 190 37 4
25 338 1 0
149 446 1237 0
149 279 2 1
135 432 1247 2
278 335 37 1
213 109 37 4
330 42 2 1
295 496 1 0
322 77 558 5
314 296 3 5
428 32 2 0
242 135 2 2
471 119 1 0
232 9 1 5
57 344 1 0
355 305 37 3
176 21 2 1
244 153 2 5
65 406 1 4
185 409 1362 2
48 246 1 0
480 267 1 0
418 495 1 5
251 70 2 1
393 24 2 2
70 434 1247 1
387 326 37 4
151 144 1 0
413 380 1329 0
458 445 1 1
145 417 1095 5
458 27 1 0
59 386 1 0
80 75 35 1
393 422 1226 1
53 214 1 5
440 74 1 3
74 155 2 2
356 3 1 4
50 66 1 5
329 410 1368 5
114 320 37 1
270 168 2 0
199 232 37 3
282 425 37 1
310 110 37 4
21 97 1 1
154 176 2 0
251 400 2 0
17 270 1 0
320 179 2 2
219 266 2 4
462 194 1 2
366 96 37 2
403 483 1 4
367 204 37 0
435 155 1 3
126 77 37 3
399 205 37 3
433 134 2 2
130 378 2 4
163 443 4 4
371 319 37 4
55 245 1 5
332 107 37 4
65 472 1 4
292 489 1 1
275 236 37 1
205 99 37 1
114 125 1 1
308 377 2 1
341 137 2 2
424 89 2 1
408 493 1 2
63 305 1 0
236 58 45 4
119 494 1 4
440 407 1 2
119 172 936 3
284 164 2 1
201 48 37 5
338 185 3 1
50 92 1 2
388 296 3 1
381 106 37 4
102 170 37 2
151 379 2 0
190 272 2 5
190 247 2 1
257 270 2 3
411 37 2 4
162 403 2 5
295 302 37 4
312 349 37 2
464 21 1 5
104 11 1 2
100 49 37 0
394 330 2 4
240 187 953 0
402 267 2 1
76 211 2 2
277 250 2 5
265 68 2 4
68 355 1325 4
31 415 1 0
58 17 1 0
380 231 37 4
336 6 1 3
455 212 1 1
139 103 1 0
207 466 1043 3
393 59 2 2
47 263 1 1
70 351 1317 4
293 143 2 1
272 313 37 1
22 306 1 3
167 10 1 5
340 193 37 1
498 427 1 0
165 334 37 0
303 440 2 0
49 256 1 0
4 499 1 3
142 356 2 3
326 435 1006 3
277 215 37 0
191 116 1 0
479 425 1 3
285 65 2 5
150 359 2 2
17 258 1 2
426 97 2 1
282 38 2 0
341 445 1102 4
3 282 1 4
375 159 2 1
303 443 2 3
141 204 37 4
182 33 5 1
482 427 1 3
171 490 1 1
230 343 37 5
8 496 1 0
425 279 1064 0
38 80 1 5
167 305 37 5
113 120 1 0
212 412 37 4
355 393 2 1
274 266 2 3
148 258 2 3
213 296 3 5
9 458 1 3
45 219 1 3
325 315 37 5
343 398 2 4
159 298 1066 5
295 106 37 5
498 313 1 2
169 343 37 4
423 5 1 3
479 267 1 2
231 197 37 5
292 16 1 5
401 460 1226 4
304 307 37 0
298 62 2 1
453 491 1 1
454 50 1 1
308 358 2 5
379 360 2 5
298 476 1044 3
81 167 36 3
477 155 1 3
387 23 2 0
101 406 1247 3
282 338 37 5
64 414 1 3
342 10 1 2
150 21 2 3
113 60 37 2
446 271 1 2
114 424 1247 1
100 427 1247 5
489 475 1 5
378 271 2 4
346 259 2 3
59 311 1 0
486 73 1 3
326 392 2 4
141 87 1 0
410 330 1091 3
398 483 1 3
225 121 37 1
365 156 2 5
20 3 1 4
57 498 1 3
114 51 37 1
300 258 2 5
315 473 1020 3
114 409 1247 2
251 487 1 2
110 236 37 2
323 297 530 4
250 494 1 3
225 392 2 4
478 455 1 5
6 55 1 3
244 126 2 5
153 217 37 2
237 70 6 0
68 141 2 2
29 470 1 5
215 397 2 4
159 166 91 2
215 322 37 2
375 421 1226 5
133 167 149 3
8 486 1 2
116 270 2 1
352 477 1357 1
320 271 2 4
473 407 1 0
97 408 1247 2
66 291 1118 2
446 104 1 5
475 473 1 1
254 230 37 2
444 72 1 5
198 460 798 5
473 52 1 5
374 396 1247 2
207 453 2 1
337 491 1 3
21 267 1 5
43 72 1 2
155 412 2 4
427 31 2 1
321 333 37 3
483 142 1 1
144 247 2 0
402 11 1 0
306 52 2 1
245 346 37 4
157 282 2 4
192 344 37 3
351 363 2 0
290 487 1 3
58 362 1 3
246 114 2 4
322 292 2 0
350 255 2 1
352 208 37 0
8 240 1 4
359 279 2 0
34 70 1 2
233 286 2 1
442 10 1 2
73 263 2 0
273 150 2 3
180 359 2 5
211 237 37 0
281 461 2 3
490 118 1 3
152 135 325 3
157 293 2 4
39 474 1 0
288 161 2 4
422 87 2 3
344 3 1 2
475 467 1 3
169 146 1 5
433 296 1054 1
476 112 1 5
342 385 2 3
187 90 1 1
134 417 1247 0
276 276 2 3
88 290 2 5
35 26 1 2
424 88 2 5
155 156 37 1
390 171 2 2
93 185 3 5
68 157 2 2
235 476 1118 3
200 188 960 1
404 393 1329 0
336 244 530 3
231 271 2 5
114 21 2 2
2 132 1 3
223 17 1 0
216 303 37 2
21 408 1 1
148 210 37 0
159 92 37 5
232 6 1 5
226 3 1 2
362 179 2 0
39 25 1 3
488 22 1 1
432 28 2 0
481 417 1 5
415 54 2 3
143 181 2 1
401 231 37 3
24 109 1 5
290 157 2 1
261 351 32 0
67 114 2 2
127 50 177 5
226 219 37 2
481 110 1 0
458 230 1 0
157 53 200 4
434 105 1 2
356 254 2 2
448 201 1 3
104 200 37 1
121 163 37 3
480 319 1 2
195 464 1116 3
318 398 2 5
35 237 1 1
422 354 1094 5
465 48 1 1
476 205 1 3
490 107 1 5
153 495 1 5
286 418 37 2
154 480 1 2
482 478 1 0
485 84 1 0
219 488 1 2
101 86 1 4
109 470 1247 5
156 232 37 5
469 451 1 0
186 125 37 3
231 287 2 3
118 116 37 3
455 161 1 4
52 336 1 2
23 120 1 3
108 3 1 1
288 337 37 4
277 451 2 3
391 333 2 1
160 108 594 5
294 493 1 4
426 148 2 3
150 333 37 5
129 188 960 3
399 218 37 0
208 122 107 3
273 290 2 2
405 137 2 3
406 353 1178 0
116 67 1 2
200 359 2 5
307 482 1 3
323 161 2 5
321 188 960 5
402 90 37 2
224 480 1 2
32 195 1 1
471 453 1 1
274 308 37 5
177 274 2 3
21 398 1 0
215 279 2 1
268 177 2 1
300 99 37 5
108 62 37 5
150 214 37 1
36 456 1 2
98 17 1 5
110 319 37 2
448 108 1 1
473 493 1 5
108 385 1336 4
60 262 1 1
259 168 2 3
7 330 1 0
432 218 2 5
113 143 37 2
155 486 1 1
0 397 1 4
298 117 37 0
367 172 2 5
362 143 2 0
366 366 2 2
249 419 37 0
172 16 1 2
42 429 1 1
18 185 1 2
245 29 2 0
37 219 1 0
307 333 37 1
289 52 2 4
453 365 1 0
400 396 1247 2
20 141 1 4
333 438 798 2
98 292 2 2
176 461 1094 1
155 190 37 3
178 13 1 1
240 137 2 2
237 217 37 0
286 344 37 1
245 435 37 3
310 19 1 0
260 433 37 5
399 489 1 4
486 246 1 2
35 6 1 0
224 319 37 2
482 240 1 4
147 495 1 3
266 167 2 0
243 316 37 0
292 83 37 2
273 25 2 5
189 301 37 4
295 267 2 2
407 477 1226 3
464 374 1 3
368 399 1349 3
353 185 3 3
188 316 37 2
283 240 32 1
324 445 1102 5
169 276 2 1
412 477 1226 2
95 333 1257 4
473 16 1 3
329 179 2 3
130 479 1 5
142 180 2 4
434 158 1 2
200 387 2 5
223 271 2 2
375 35 2 3
294 225 37 1
194 33 5 2
85 401 1147 5
188 225 37 4
18 272 1 4
149 8 1 1
96 408 1247 5
348 225 37 4
458 140 1 0
79 452 1247 3
359 479 1 5
103 185 3 1
437 498 1 1
175 446 1064 1
407 292 2 1
484 387 1 4
376 458 1226 4
376 165 2 1
65 41 1 3
110 204 37 5
9 356 1 4
33 97 1 3
73 38 2 1
206 31 2 3
333 346 37 2
439 416 1 4
236 455 1246 4
30 239 1 1
63 176 1 3
212 348 37 5
453 125 1 5
66 23 2 3
76 331 1231 4
319 246 2 0
94 463 1247 4
340 468 1396 1
482 180 1 1
306 102 37 2
65 248 1 5
156 45 1 5
295 187 953 0
209 87 37 2
239 427 37 2
447 39 1 5
12 299 1 1
257 477 1006 5
138 198 37 2
351 423 1364 3
306 202 37 5
257 63 2 3
270 479 1 1
469 34 1 4
179 194 37 2
253 305 37 0
165 448 1076 4
465 459 1 4
109 182 2 3
489 175 1 1
146 190 37 1
315 200 37 3
67 126 2 2
10 316 1 4
30 193 1 4
116 301 37 5
430 460 1226 1
57 206 1 5
430 187 2 1
174 11 1 0
36 140 1 0
287 354 943 0
33 326 1 1
62 206 1 1
345 27 2 0
426 30 2 4
238 225 37 2
42 104 1 2
194 158 1 4
176 425 2 5
15 130 1 4
11 139 1 5
312 425 1404 2
224 448 32 5
175 71 1 1
54 76 1 4
106 299 560 2
270 123 37 5
485 273 1 5
77 59 2 5
376 184 2 2
111 255 2 3
240 325 37 3
34 380 1 1
335 278 2 0
452 61 1 0
435 173 1 1
418 424 1226 2
203 219 37 0
146 214 37 1
117 162 37 2
355 463 1210 4
376 240 32 3
228 233 37 1
104 307 37 4
130 86 496 4
216 15 1 0
8 76 1 0
41 455 1 2
325 81 37 5
482 237 1 2
444 312 1 1
178 47 163 3
280 59 2 3
399 37 2 2
404 121 37 4
374 460 1226 2
180 119 319 5
58 337 1 1
365 287 2 3
148 298 1066 4
224 130 37 3
188 34 8 4
157 346 37 5
391 158 2 3
263 283 2 0
400 391 1329 1
72 206 2 2
132 27 2 0
365 492 1 2
276 268 2 2
141 480 1 5
469 27 1 4
465 101 1 4
113 392 1120 1
258 365 2 4
266 276 2 4
294 0 1 3
443 462 1 0
249 104 578 1
150 382 2 4
276 224 37 5
93 185 3 5
44 123 1 4
62 119 1 0
177 192 37 3
4 182 1 3
74 494 1 5
291 223 37 2
100 107 1 4
274 302 37 2
238 211 37 0
200 462 1034 4
135 364 2 5
44 336 1 5
393 29 2 4
271 301 37 4
260 197 37 1
278 471 1091 3
334 489 1 4
164 374 2 0
176 63 354 3
48 463 1 4
391 186 530 0
104 71 37 2
435 432 1 5
384 423 1226 3
286 118 37 0
88 296 2 5
84 169 37 1
287 1 1 2
226 268 2 3
116 47 37 3
249 216 37 1
453 213 1 5
339 255 2 5
318 395 2 5
99 395 1120 2
172 153 1 1
49 208 1 1
492 76 1 2
234 466 2 4
262 433 37 0
206 323 37 5
157 43 1 0
475 38 1 2
132 421 1247 0
296 412 37 0
159 176 2 1
262 297 530 4
46 273 1 4
461 334 1 1
76 241 2 3
489 324 1 2
415 124 37 3
393 58 2 0
262 126 37 0
190 456 1091 3
470 387 1 2
477 370 1 1
339 347 37 3
350 182 2 3
64 206 1 2
453 171 1 4
414 399 1349 1
49 348 1 2
143 188 960 4
131 115 1 4
69 154 2 1
151 364 2 3
284 416 37 2
310 140 2 4
269 106 37 0
221 491 1 1
297 333 37 2
278 82 37 2
488 323 1 1
326 459 1006 5
393 227 37 2
399 75 530 2
447 121 1 2
483 214 1 3
132 373 2 5
117 284 2 0
45 282 1 3
145 314 37 3
271 104 37 1
51 484 1 5
309 459 1076 1
48 498 1 4
177 104 41 1
99 317 2 2
179 468 798 0
418 410 1226 1
297 107 37 0
387 118 37 5
216 95 37 3
269 485 1 3
40 19 1 2
63 30 1 1
344 454 2 1
247 158 2 2
143 210 37 2
85 339 1277 4
409 201 37 2
322 108 37 5
326 15 1 5
115 252 2 2
89 76 37 3
104 417 1247 4
5 199 1 5
462 57 1 2
90 132 37 2
338 260 2 1
88 223 37 0
410 291 2 0
129 260 2 3
232 295 2 5
494 144 1 1
316 8 1 3
81 177 2 0
113 335 1266 2
98 485 1 2
128 23 2 1
143 7 1 1
29 125 1 4
305 260 2 0
221 188 960 4
473 445 1 5
331 479 1 3
412 250 2 3
94 254 2 0
49 132 1 4
144 435 1120 1
463 225 1 4
186 485 1 4
29 19 1 3
85 400 1098 1
324 173 2 4
487 237 1 2
169 179 2 4
68 484 1 1
78 101 5 3
423 199 2 2
348 384 2 4
169 131 233 1
123 80 37 3
218 401 2 3
260 360 2 3
387 226 37 1
475 93 1 4
172 413 1375 1
30 73 1 0
244 479 1 2
93 405 1247 0
111 309 37 3
142 72 486 4
432 182 2 0
398 414 1226 0
227 365 2 4
0 440 1 4
39 239 1 5
368 117 37 4
225 25 2 5
377 313 37 2
232 202 37 3
43 470 1 5
73 316 809 2
339 212 37 5
200 388 2 5
71 77 2 3
46 454 1 4
442 217 1 2
45 293 1 0
382 349 2 1
342 160 2 1
458 220 1 3
324 239 37 2
325 22 2 2
151 264 2 1
290 417 37 3
293 313 37 3
373 130 781 4
456 486 1 5
493 441 1 5
262 360 2 5
257 257 2 0
471 469 1 1
302 453 1117 4
370 251 2 2
27 61 1 1
445 152 1 0
304 172 2 5
217 394 2 1
461 179 1 0
9 118 1 2
174 461 2 3
262 156 2 4
442 458 1 3
117 266 2 3
210 97 37 5
297 488 1 0
259 290 2 0
80 441 1247 0
469 109 1 3
63 478 1 0
429 38 2 1
354 253 2 5
308 242 1027 5
13 105 1 2
34 313 1 1
280 412 37 2
347 48 2 3
491 377 1 3
289 298 1066 3
138 150 1 1
374 345 37 2
324 472 1102 0
12 15 1 5
468 113 1 2
264 145 2 5
98 132 37 0
194 109 1 5
351 425 1364 4
431 480 1 2
13 224 1 2
289 341 37 0
169 236 37 1
195 241 791 2
22 423 1 3
342 381 2 2
188 464 1095 2
352 387 2 2
420 39 2 1
437 19 1 0
82 390 1247 0
320 195 37 5
231 448 37 3
111 452 1247 2
325 97 37 5
17 416 1 2
26 221 1 2
145 61 1 2
264 315 37 2
476 28 1 0
407 102 37 0
459 35 1 2
310 99 37 2
23 222 1 1
312 271 2 5
335 438 798 1
244 263 2 2
351 345 37 5
308 145 2 3
134 180 2 0
409 359 1329 2
29 85 1 2
319 10 1 0
361 178 2 5
92 371 1327 4
312 225 37 3
447 52 1 3
30 237 1 5
164 126 88 2
322 103 37 0
403 68 2 2
129 299 560 4
295 157 2 4
209 414 37 1
249 49 2 1
446 89 1 4
272 141 2 5
4 226 1 0
91 55 37 2
292 62 2 1
463 156 1 3
384 296 3 0
70 128 2 1
414 145 2 0
73 142 2 4
253 159 2 1
481 152 1 1
184 149 1 2
73 119 2 2
497 294 1 0
449 343 1 5
290 388 2 2
100 419 1247 3
194 425 37 4
89 256 2 0
414 460 1226 2
132 257 2 4
389 124 37 1
154 232 37 0
352 380 2 4
319 15 1 1
456 128 1 1
420 129 562 3
242 209 37 5
103 286 2 3
43 403 1 5
194 462 1076 0
143 309 37 0
423 268 2 1
50 31 1 4
96 74 37 0
388 220 37 3
248 320 37 5
6 47 1 2
199 200 37 2
178 220 37 1
484 405 1 5
356 377 2 1
478 449 1 1
312 277 2 0
55 418 1 4
410 240 32 4
386 103 37 1
91 414 1247 2
421 188 5 4
193 209 37 4
22 420 1 5
406 455 1226 3
29 290 1 5
151 56 1 0
285 416 37 0
484 454 1 3
55 225 1 5
1 423 1 4
322 269 2 1
84 319 1208 3
366 318 37 2
246 157 2 1
178 115 1 5
276 161 2 4
112 335 970 2
237 96 6 5
86 464 1247 1
48 304 1 1
252 393 2 3
118 92 37 0
48 282 1 0
417 132 799 0
359 258 2 1
157 254 2 5
360 367 2 4
318 212 37 1
114 21 2 4
151 444 548 0
36 47 1 5
334 6 1 2
158 203 37 4
498 377 1 2
216 35 16 2
465 227 1 0
299 348 37 2
413 391 1329 2
373 178 2 3
131 228 37 3
127 194 37 3
259 482 1 2
485 9 1 5
217 257 2 3
106 258 2 5
206 336 37 0
16 27 1 2
264 210 37 1
184 262 2 4
499 164 1 1
147 141 1 3
157 208 37 4
149 331 37 3
167 332 37 2
140 142 1 4
318 33 2 0
362 201 37 3
101 265 2 3
172 177 2 3
210 447 2 3
320 140 2 3
317 101 37 4
114 473 1247 4
416 403 1318 4
162 115 1 5
23 453 1 5
121 189 782 0
442 274 1 0
345 85 37 4
29 412 1 4
326 17 1 0
67 455 1247 5
406 400 1348 3
118 399 1098 3
198 269 2 3
285 494 1 3
297 164 2 2
439 279 1 3
245 245 2 3
379 373 956 2
372 209 37 5
473 318 1 3
106 392 1120 1
274 49 2 3
170 410 1366 3
90 190 37 2
257 149 2 0
144 421 1120 0
104 63 37 1
495 69 1 5
20 386 1 4
155 24 2 5
171 318 37 0
368 253 2 1
495 240 1 5
8 287 1 2
479 462 1 3
194 27 2 3
468 478 1 1
275 368 2 1
497 470 1 3
425 147 2 0
390 335 2 1
32 316 1 0
325 396 2 3
329 354 943 2
356 70 2 3
134 365 2 2
78 450 1247 3
176 485 1 0
264 81 37 3
488 245 1 1
93 16 1 4
436 158 1 0
275 10 1 1
418 474 1226 1
228 242 1027 2
411 281 2 3
299 184 2 5
173 82 1 0
471 127 1 5
74 477 1247 1
361 208 37 5
276 115 37 1
89 22 2 3
94 313 2 2
96 109 1 3
129 120 280 3
170 304 37 1
123 282 2 3
240 215 37 4
245 484 1 1
453 27 1 2
112 472 1247 1
156 124 37 4
405 426 1226 2
485 189 1 2
416 484 1 3
458 294 1 1
269 459 2 3
371 233 37 1
49 492 1 2
393 312 37 3
486 164 1 2
246 204 37 5
141 212 37 2
184 35 16 2
465 417 1 3
341 151 2 3
356 235 37 0
416 498 1 4
381 233 37 5
42 115 1 3
206 57 37 4
354 336 37 3
278 134 2 3
324 437 1102 2
448 247 1 2
297 48 2 1
308 43 2 3
6 103 1 4
130 288 2 4
326 250 2 2
280 360 2 5
309 353 1323 2
430 473 1226 4
37 172 1 0
347 423 1120 2
247 351 32 2
57 394 1 2
135 33 5 5
136 141 1 3
72 258 2 4
431 234 2 0
485 437 1 4
408 75 530 0
216 129 37 5
234 451 37 2
57 288 1 4
251 421 37 2
134 80 1 1
24 499 1 4
295 184 2 1
0 41 1 2
327 432 1076 0
118 185 3 1
255 9 1 4
273 295 2 1
234 18 1 3
476 143 1 4
221 227 37 5
244 475 1006 5
313 129 37 3
260 27 2 4
221 42 37 1
69 252 1083 1
282 342 37 2
40 361 1 5
90 293 2 1
464 287 1 5
124 206 37 3
366 295 2 2
164 133 1 5
139 451 1247 2
45 2 1 5
72 55 2 1
131 147 448 5
82 218 32 0
111 23 2 4
464 314 1 5
489 120 1 0
460 14 1 0
483 148 1 2
347 400 2 4
187 224 37 3
204 48 37 1
297 341 37 1
426 4 1 1
373 469 1226 1
172 391 2 1
220 121 37 2
269 498 1 3
240 261 2 5
308 340 37 0
121 170 37 0
347 495 1 0
210 117 503 0
209 205 37 3
99 139 37 4
66 495 1 0
445 23 1 1
220 81 595 5
38 351 1 3
210 22 2 5
273 285 2 2
390 382 1329 3
29 340 1 2
132 279 2 5
350 336 37 2
28 342 1 2
72 443 1247 1
85 232 37 3
433 298 1129 1
124 479 1 2
349 466 2 0
170 418 2 5
65 339 1 2
396 112 37 4
35 63 1 2
286 3 1 2
129 45 1 0
265 437 37 3
34 381 1 4
250 48 2 1
199 26 2 1
225 43 37 4
305 358 2 5
419 311 1113 3
252 392 2 2
292 24 2 1
485 279 1 3
475 116 1 4
365 119 37 3
82 353 1282 4
421 145 2 0
31 83 1 1
179 88 37 0
412 27 2 0
53 294 1 1
121 249 2 1
467 14 1 1
331 271 2 4
75 236 2 5
0 74 1 0
200 213 37 3
299 67 2 0
279 441 37 4
192 305 37 4
269 266 2 4
142 133 150 5
151 204 37 2
256 470 2 3
233 444 37 5
141 368 2 3
20 442 1 0
162 479 1 1
462 447 1 1
382 200 37 3
429 12 1 5
47 144 1 3
412 153 2 1
204 7 1 4
235 107 44 4
338 439 1020 5
106 241 791 2
365 47 2 1
237 41 6 3
150 477 1156 5
310 314 37 1
64 439 1 0
52 153 1 5
286 168 2 3
313 115 37 0
270 299 560 4
274 386 2 4
285 272 2 0
362 226 37 4
242 86 2 1
261 325 37 4
301 302 37 5
383 493 1 4
300 2 1 2
193 284 2 3
363 393 2 2
48 306 1 3
295 8 1 2
343 63 2 0
460 414 1 3
442 309 1 2
80 132 35 3
18 434 1 3
444 301 1 1
180 142 1 1
26 207 1 5
453 87 1 0
445 327 1 2
173 462 798 2
9 271 1 1
227 359 2 1
388 270 2 5
420 276 2 1
86 400 1098 1
320 17 1 2
404 54 2 2
448 245 1 3
73 148 2 2
310 154 2 4
189 39 37 0
197 103 37 0
364 391 2 1
440 34 1 1
182 200 37 1
90 258 2 1
359 413 1226 0
102 457 1247 2
109 486 1 1
268 77 558 2
383 430 1226 5
379 395 1247 3
300 147 2 2
75 58 2 1
484 99 1 0
268 488 1 1
279 206 37 4
126 353 1323 2
465 23 1 0
214 104 37 5
66 19 1 0
238 29 2 2
310 350 37 5
302 269 2 4
118 335 37 1
30 394 1 3
164 124 524 3
288 68 2 2
287 288 2 5
60 409 1 0
367 490 1 1
296 213 37 0
162 390 2 1
277 365 2 1
427 81 2 1
173 415 1172 3
28 420 1 5
129 95 280 4
217 145 181 2
77 246 2 0
51 400 1 5
424 257 2 1
124 155 37 1
478 222 1 1
274 25 2 4
348 338 37 5
104 184 2 2
125 219 37 1
64 64 1 0
301 66 2 3
284 124 37 0
367 278 2 3
215 81 1 1
264 7 1 0
185 276 2 1
253 31 2 0
405 112 37 3
314 356 2 4
324 309 37 5
104 131 53 1
26 153 1 2
151 304 37 5
143 244 530 2
300 308 37 5
391 325 1225 0
60 243 1 3
107 215 37 3
410 159 2 2
231 251 2 1
350 323 37 0
203 89 37 5
215 287 2 3
325 116 37 0
342 499 1 2
296 161 2 0
190 207 37 1
340 225 37 5
469 109 1 1
476 13 1 2
481 440 1 2
384 328 37 0
175 478 1 3
474 320 1 0
344 432 2 0
21 349 1 3
212 306 37 4
11 88 1 3
200 239 37 2
257 295 2 1
44 487 1 1
485 454 1 5
305 168 2 0
215 25 2 1
43 18 1 3
192 389 2 1
431 64 2 1
445 6 1 4
218 30 2 5
346 119 37 0
485 399 1 1
458 412 1 4
320 162 2 2
407 335 1267 4
250 388 2 5
132 458 1247 3
114 28 2 0
485 328 1 2
420 171 2 1
297 444 2 4
57 112 1 3
424 180 2 0
30 122 1 5
207 349 37 4
192 339 37 4
144 118 674 3
99 114 1 1
89 333 1255 5
208 186 530 4
434 5 1 1
440 103 1 4
229 361 2 4
144 198 37 4
131 201 37 0
125 119 37 2
447 99 1 0
377 18 1 5
136 385 2 3
472 258 1 0
408 177 2 0
430 348 1283 1
479 488 1 0
302 432 1182 2
78 131 5 5
117 326 37 0
102 296 3 1
375 71 2 2
263 63 2 2
168 67 1 3
448 349 1 0
67 254 1094 0
212 261 2 3
344 371 2 3
136 435 1247 1
38 290 1 2
420 86 562 3
262 63 2 0
418 205 581 3
95 264 2 3
98 226 37 0
228 55 37 2
436 360 1 5
94 283 2 0
7 215 1 3
427 432 1226 5
371 106 37 2
257 497 1 1
281 213 37 3
425 125 2 5
141 465 1102 2
82 471 1247 0
469 65 1 4
53 12 1 3
323 149 2 3
263 246 2 3
466 390 1 2
448 251 1 5
329 335 37 1
372 440 1226 4
308 198 37 1
141 251 2 5
413 102 37 4
481 265 1 0
437 13 1 0
376 394 1247 3
329 130 781 1
8 495 1 1
289 22 2 2
126 467 1247 2
123 205 37 3
139 212 37 5
87 366 1120 0
54 425 1 2
